respondent_id,xyz_vaccine,seasonal_vaccine
27637,0.037259177,0.081484183
27638,0.095975356,0.340966158
27639,0.053541425,0.311318024
27640,0.877858849,0.546559009
27641,0.723352857,0.63300488
27642,0.270581099,0.616327903
27643,0.021662564,0.042473058
27644,0.038762978,0.343569409
27645,0.053413319,0.044954621
27646,0.077095993,0.402191491
27647,0.133564963,0.265121869
27648,0.033809895,0.056484853
27649,0.029824678,0.330183266
27650,0.079693923,0.635562958
27651,0.314478888,0.880678295
27652,0.050515544,0.232984315
27653,0.022585905,0.070100525
27654,0.30399221,0.433376191
27655,0.139273681,0.267809942
27656,0.125179981,0.249667928
27657,0.464910508,0.16940539
27658,0.03190284,0.598560256
27659,0.040852541,0.039374927
27660,0.490105398,0.127309328
27661,0.109227001,0.050210804
27662,0.005283137,0.190980641
27663,0.172487956,0.911292131
27664,0.034965634,0.026941173
27665,0.78080274,0.668974225
27666,0.143168139,0.693595386
27667,0.091326516,0.247759919
27668,0.937897446,0.983877353
27669,0.15799595,0.933690218
27670,0.460570275,0.945771041
27671,0.359628441,0.918518631
27672,0.035582132,0.183393277
27673,0.043642889,0.272202153
27674,0.055452903,0.301959945
27675,0.608286601,0.84325621
27676,0.503336182,0.957512431
27677,0.103318983,0.294398741
27678,0.241376511,0.367444862
27679,0.113303423,0.55528383
27680,0.682529895,0.836697011
27681,0.005494215,0.023044444
27682,0.067942367,0.865535557
27683,0.076964354,0.52462683
27684,0.100716557,0.258472302
27685,0.019032775,0.050087669
27686,0.15675879,0.431295438
27687,0.043241231,0.040371251
27688,0.164470845,0.625315798
27689,0.628386916,0.959315553
27690,0.739092008,0.926877412
27691,0.737331469,0.845664763
27692,0.080685673,0.337871055
27693,0.043242781,0.729675205
27694,0.130716111,0.463008839
27695,0.184476561,0.32147351
27696,0.130470052,0.694407626
27697,0.649292518,0.928014374
27698,0.28987124,0.285273831
27699,0.016883144,0.137580991
27700,0.036942978,0.520661613
27701,0.288443892,0.310622869
27702,0.409932335,0.195429983
27703,0.03604558,0.015823424
27704,0.023016722,0.197558817
27705,0.861686878,0.855702701
27706,0.090165338,0.900329473
27707,0.009873519,0.20323552
27708,0.38343239,0.608778703
27709,0.14021404,0.210203673
27710,0.024497279,0.259918896
27711,0.861991613,0.921042712
27712,0.032248921,0.043311714
27713,0.03089599,0.072906104
27714,0.102112065,0.072284103
27715,0.728223985,0.704697814
27716,0.222824263,0.651745907
27717,0.020873801,0.07934777
27718,0.138952609,0.416307582
27719,0.011698952,0.076147508
27720,0.087388114,0.270756757
27721,0.295589812,0.19226137
27722,0.041546509,0.270443859
27723,0.26470777,0.874882637
27724,0.067411487,0.186989189
27725,0.061159893,0.52912243
27726,0.126426057,0.319824576
27727,0.124701847,0.955094241
27728,0.355671007,0.503605034
27729,0.064682976,0.084286384
27730,0.629022136,0.725539761
27731,0.764690687,0.886966083
27732,0.096039269,0.924554313
27733,0.101015517,0.463936407
27734,0.094466098,0.420359781
27735,0.615748316,0.523982806
27736,0.149693781,0.246738955
27737,0.060952379,0.75585121
27738,0.463693327,0.963797729
27739,0.407175492,0.733096069
27740,0.076221415,0.405612537
27741,0.309001334,0.842512639
27742,0.194579103,0.598504071
27743,0.606209379,0.718854719
27744,0.113759229,0.398561702
27745,0.758786553,0.833809363
27746,0.157895094,0.721955678
27747,0.065039156,0.293167758
27748,0.239846246,0.186722789
27749,0.185507896,0.809839765
27750,0.064521255,0.317349228
27751,0.068860057,0.15418778
27752,0.480944962,0.885726439
27753,0.026027855,0.062310003
27754,0.105898169,0.883230219
27755,0.925439135,0.975889923
27756,0.121049818,0.200410827
27757,0.031242718,0.109611944
27758,0.021279831,0.825000489
27759,0.03834498,0.105078811
27760,0.440562785,0.839035317
27761,0.062943059,0.729026606
27762,0.021563374,0.026652665
27763,0.063941698,0.593055168
27764,0.135860182,0.586203848
27765,0.124891179,0.407009556
27766,0.735065833,0.848265093
27767,0.43581143,0.75478312
27768,0.017774839,0.018818529
27769,0.088903162,0.329125825
27770,0.10911506,0.571451586
27771,0.066540672,0.745982451
27772,0.722211907,0.882566847
27773,0.115742267,0.278869088
27774,0.089197514,0.087749733
27775,0.169724288,0.357884833
27776,0.074686283,0.029727535
27777,0.15730104,0.347889474
27778,0.133023762,0.101085232
27779,0.12049635,0.294673782
27780,0.10568202,0.783554497
27781,0.023923637,0.045568191
27782,0.959671373,0.987454268
27783,0.042386373,0.413282557
27784,0.089530445,0.138452029
27785,0.032939166,0.162684719
27786,0.011220837,0.06117328
27787,0.123230782,0.094806708
27788,0.063429199,0.164074532
27789,0.811524211,0.930040107
27790,0.586087959,0.771147315
27791,0.054819976,0.24190507
27792,0.080276171,0.618745596
27793,0.109282157,0.138063291
27794,0.154356947,0.135491474
27795,0.505945622,0.838199057
27796,0.149009556,0.571967819
27797,0.502254682,0.668809561
27798,0.254758365,0.024252437
27799,0.173718477,0.122676367
27800,0.093288647,0.318074948
27801,0.019505106,0.228185807
27802,0.513483155,0.866575945
27803,0.011381887,0.024720835
27804,0.779680357,0.890950739
27805,0.09099982,0.198292225
27806,0.624668843,0.861019026
27807,0.152750367,0.792100411
27808,0.294661288,0.346387483
27809,0.769009703,0.958371995
27810,0.034163117,0.160986878
27811,0.088068189,0.211288599
27812,0.064480891,0.177895339
27813,0.294576912,0.346659301
27814,0.152118644,0.391133465
27815,0.134183704,0.508603142
27816,0.277199717,0.757675483
27817,0.129170114,0.275862036
27818,0.305392745,0.865239254
27819,0.213811318,0.368960786
27820,0.675956291,0.52079683
27821,0.136283399,0.321207169
27822,0.148002849,0.306477159
27823,0.247703187,0.267671009
27824,0.159833976,0.902594854
27825,0.185190317,0.123519718
27826,0.106153813,0.614408463
27827,0.044993941,0.127008173
27828,0.030091206,0.237637745
27829,0.034793159,0.208077511
27830,0.359840356,0.202517769
27831,0.133259333,0.512907059
27832,0.04294703,0.317922175
27833,0.199377755,0.241719753
27834,0.662637376,0.880362265
27835,0.857159049,0.981113432
27836,0.094432919,0.959914937
27837,0.59118636,0.86845727
27838,0.046342982,0.442539561
27839,0.03318979,0.207206101
27840,0.311012871,0.62916685
27841,0.145758876,0.557669422
27842,0.393017926,0.80143836
27843,0.06671568,0.585732117
27844,0.141823502,0.91583536
27845,0.055823284,0.693822435
27846,0.125230781,0.042790939
27847,0.041045622,0.53773129
27848,0.776307041,0.904169003
27849,0.104414175,0.891279752
27850,0.098514569,0.049057549
27851,0.324310192,0.143453864
27852,0.45656233,0.848538906
27853,0.108186742,0.163057398
27854,0.227770617,0.675437286
27855,0.17647408,0.389671739
27856,0.336076954,0.852321476
27857,0.714310541,0.927972115
27858,0.65306216,0.962009607
27859,0.843602017,0.963542464
27860,0.271858669,0.770256571
27861,0.103471038,0.217685153
27862,0.101378838,0.344798635
27863,0.27988648,0.387778729
27864,0.152290556,0.412635738
27865,0.342522914,0.719076797
27866,0.783803627,0.850622303
27867,0.340107086,0.616494994
27868,0.682615698,0.893502074
27869,0.082311308,0.390105675
27870,0.135597986,0.009523704
27871,0.142409096,0.569066677
27872,0.021281006,0.071865621
27873,0.105642112,0.043408055
27874,0.245175404,0.71000304
27875,0.288575333,0.368232099
27876,0.017312471,0.018992241
27877,0.420883132,0.611319663
27878,0.064207681,0.835759675
27879,0.15800758,0.650209725
27880,0.019033736,0.100421176
27881,0.130213658,0.620280008
27882,0.115027064,0.410298042
27883,0.013701435,0.024583371
27884,0.160156771,0.177001626
27885,0.059619405,0.063133568
27886,0.142278394,0.212109255
27887,0.760666798,0.584265136
27888,0.023230358,0.290270316
27889,0.091462318,0.077156642
27890,0.241856704,0.490641135
27891,0.364078061,0.712618109
27892,0.063739263,0.053948069
27893,0.097227425,0.163999838
27894,0.199069449,0.433372489
27895,0.101715173,0.755695532
27896,0.187523482,0.487122861
27897,0.03719373,0.096900322
27898,0.029381136,0.072331906
27899,0.077398749,0.522291685
27900,0.63056067,0.900646923
27901,0.096093931,0.150182242
27902,0.045067096,0.227815369
27903,0.041004173,0.095068131
27904,0.227539835,0.186166079
27905,0.08356956,0.364729463
27906,0.094967003,0.540547288
27907,0.932513911,0.979309268
27908,0.19701419,0.758458062
27909,0.185717452,0.322487711
27910,0.325334112,0.813812442
27911,0.292336518,0.739843237
27912,0.106261229,0.580510394
27913,0.008076419,0.135551428
27914,0.048152553,0.427700036
27915,0.075905647,0.421326391
27916,0.08118855,0.498457509
27917,0.034714397,0.344352011
27918,0.172125286,0.962133993
27919,0.25328671,0.528389886
27920,0.149201197,0.890325618
27921,0.048102595,0.632961983
27922,0.183067049,0.423131234
27923,0.171884193,0.960088553
27924,0.057874637,0.03768152
27925,0.003989494,0.020077196
27926,0.233421613,0.275598156
27927,0.038311642,0.127880955
27928,0.810615128,0.890129716
27929,0.05551837,0.8757625
27930,0.161554093,0.116722748
27931,0.887921659,0.945773723
27932,0.125632951,0.0982685
27933,0.013411786,0.28598676
27934,0.529787815,0.780698404
27935,0.197620454,0.88068549
27936,0.242647511,0.703522661
27937,0.685202421,0.678209272
27938,0.05915502,0.144685288
27939,0.042185431,0.106272794
27940,0.02373743,0.143196567
27941,0.056200142,0.26101192
27942,0.026469583,0.129998861
27943,0.073299678,0.745702934
27944,0.246390348,0.38010464
27945,0.447094703,0.320077726
27946,0.081357619,0.185150583
27947,0.49977908,0.947575554
27948,0.007672646,0.045636354
27949,0.118041173,0.537549045
27950,0.042182782,0.891257998
27951,0.508620658,0.623569246
27952,0.063670997,0.89787277
27953,0.109970275,0.554265742
27954,0.112943104,0.635253353
27955,0.027990467,0.797506293
27956,0.425710491,0.828577226
27957,0.024898454,0.179745601
27958,0.655815031,0.925470641
27959,0.068332739,0.054376681
27960,0.038840089,0.648497541
27961,0.0846816,0.253940672
27962,0.809239986,0.927318502
27963,0.048324947,0.12322648
27964,0.01828788,0.052353848
27965,0.057844211,0.024590101
27966,0.407846499,0.777830874
27967,0.060443955,0.080358034
27968,0.146503054,0.546570007
27969,0.718908642,0.926577244
27970,0.152349757,0.163140875
27971,0.068077796,0.745298006
27972,0.068203391,0.310920046
27973,0.679266607,0.794723888
27974,0.123090225,0.44723456
27975,0.139542005,0.073460095
27976,0.060243477,0.176244089
27977,0.024067634,0.081871314
27978,0.105187288,0.416427808
27979,0.388414988,0.96291518
27980,0.032840505,0.051592561
27981,0.102745844,0.443645079
27982,0.242703763,0.778720015
27983,0.799443401,0.983165726
27984,0.061112942,0.158026414
27985,0.119826831,0.876848909
27986,0.768291461,0.787963808
27987,0.054640386,0.435195006
27988,0.08149275,0.470973381
27989,0.138336439,0.44688516
27990,0.098009815,0.53792973
27991,0.144717083,0.652145119
27992,0.002713405,0.006107619
27993,0.087434671,0.159495747
27994,0.388461335,0.865607787
27995,0.128570985,0.650401795
27996,0.009279858,0.030077989
27997,0.138469069,0.262693209
27998,0.218005442,0.834801263
27999,0.24194445,0.776742744
28000,0.032217323,0.087024228
28001,0.004800432,0.007428662
28002,0.011939647,0.015243004
28003,0.099214251,0.416544037
28004,0.264243436,0.606826976
28005,0.109221816,0.345467694
28006,0.240682736,0.269129146
28007,0.274470827,0.713752001
28008,0.026687654,0.729056756
28009,0.047219635,0.327980445
28010,0.077651354,0.063088534
28011,0.029009593,0.525373068
28012,0.840592818,0.924973231
28013,0.409373493,0.820245154
28014,0.073774905,0.10635914
28015,0.158720348,0.721503875
28016,0.439272741,0.880344285
28017,0.117897553,0.381470472
28018,0.053428705,0.642093809
28019,0.098787061,0.169317628
28020,0.039387966,0.028304232
28021,0.245450983,0.348248639
28022,0.166033544,0.278063558
28023,0.446905928,0.506989193
28024,0.028617267,0.431279272
28025,0.553499306,0.752296068
28026,0.027651808,0.094824868
28027,0.240969351,0.590417725
28028,0.228935751,0.961021274
28029,0.365463358,0.533888474
28030,0.777161536,0.924253266
28031,0.014694205,0.063206676
28032,0.049827503,0.604545275
28033,0.265349902,0.026298347
28034,0.428310393,0.596767017
28035,0.188623442,0.207266975
28036,0.106582804,0.337219596
28037,0.013720754,0.699628523
28038,0.028637571,0.118114001
28039,0.160549914,0.495672675
28040,0.200330968,0.933637286
28041,0.097291093,0.867744728
28042,0.077310908,0.190400262
28043,0.507297086,0.90780089
28044,0.045550053,0.154694959
28045,0.21794863,0.644077909
28046,0.07568293,0.540824918
28047,0.244212421,0.696314494
28048,0.084880658,0.114790006
28049,0.05482498,0.885972456
28050,0.065846981,0.23875323
28051,0.160910945,0.706537561
28052,0.556221813,0.852250554
28053,0.054240503,0.15661927
28054,0.30536422,0.073937469
28055,0.094882012,0.145605156
28056,0.430511512,0.936460272
28057,0.022811825,0.787102039
28058,0.019625613,0.149770154
28059,0.077519735,0.264796666
28060,0.031259763,0.222104136
28061,0.108178185,0.302868836
28062,0.275830194,0.503152314
28063,0.258161841,0.286829077
28064,0.03495212,0.608243083
28065,0.087204052,0.250376678
28066,0.17362827,0.734921567
28067,0.181024215,0.881981054
28068,0.137277805,0.103337513
28069,0.055923574,0.635407411
28070,0.041778651,0.600925943
28071,0.211721105,0.649186732
28072,0.062228458,0.337766966
28073,0.058326321,0.199716613
28074,0.288658379,0.60519321
28075,0.098349105,0.188766087
28076,0.150930934,0.551131804
28077,0.094118617,0.264262377
28078,0.106474604,0.748741186
28079,0.24988827,0.966442395
28080,0.095820591,0.181722108
28081,0.209570423,0.892126431
28082,0.278694111,0.747778586
28083,0.004772706,0.01472658
28084,0.025342628,0.040497833
28085,0.675920105,0.36944185
28086,0.326880922,0.728123662
28087,0.066407165,0.942198358
28088,0.186799682,0.649667684
28089,0.05795944,0.285976214
28090,0.036392369,0.582691203
28091,0.038574315,0.131422563
28092,0.024725641,0.04983455
28093,0.037367196,0.524130943
28094,0.051732689,0.557799297
28095,0.879189086,0.874982953
28096,0.452006462,0.675439844
28097,0.021358136,0.03456354
28098,0.318834813,0.625927997
28099,0.024396341,0.129035932
28100,0.036740848,0.190212645
28101,0.1885925,0.877395605
28102,0.055452766,0.231805601
28103,0.075512349,0.868727117
28104,0.224932797,0.904372634
28105,0.073587695,0.115214511
28106,0.050707561,0.355416468
28107,0.067341329,0.20770156
28108,0.255515038,0.414404096
28109,0.182851462,0.259038263
28110,0.20133231,0.95827733
28111,0.090606866,0.676382813
28112,0.3661623,0.589847291
28113,0.132884282,0.778468606
28114,0.049188668,0.258413611
28115,0.051842838,0.392064024
28116,0.039045644,0.236623427
28117,0.090109149,0.19466057
28118,0.166869571,0.247174971
28119,0.423654324,0.626605872
28120,0.487598378,0.676892447
28121,0.55774437,0.77249578
28122,0.007321701,0.003177982
28123,0.105502129,0.074450986
28124,0.271702441,0.394608363
28125,0.400613664,0.747612166
28126,0.292771094,0.597792619
28127,0.154532636,0.381812648
28128,0.018884834,0.012443914
28129,0.33102282,0.867125916
28130,0.0858118,0.208499035
28131,0.191031517,0.071452403
28132,0.456634476,0.931467867
28133,0.193531405,0.93782022
28134,0.177641724,0.289033724
28135,0.082645971,0.923951912
28136,0.041661092,0.849306765
28137,0.084350072,0.23526434
28138,0.14912453,0.657558223
28139,0.58644482,0.932597995
28140,0.546823679,0.846366612
28141,0.007078114,0.010121291
28142,0.056664652,0.096993204
28143,0.231615555,0.250553753
28144,0.059982246,0.838439976
28145,0.199432179,0.437923158
28146,0.006930842,0.069539323
28147,0.030842619,0.388689087
28148,0.240031108,0.399878456
28149,0.042119509,0.139741546
28150,0.153150876,0.764041349
28151,0.047912529,0.519447175
28152,0.211392767,0.465510557
28153,0.049703403,0.119070749
28154,0.071257948,0.077182435
28155,0.021390192,0.610411065
28156,0.018241397,0.54701744
28157,0.119988073,0.227981389
28158,0.510312793,0.92248278
28159,0.463624359,0.783983193
28160,0.062870849,0.125480538
28161,0.29937398,0.719739397
28162,0.204309641,0.894981978
28163,0.195926988,0.315941273
28164,0.42101625,0.714459185
28165,0.082779123,0.226313792
28166,0.670705465,0.951741941
28167,0.146823015,0.431798028
